Datetime,DAYTON_MW
2/13/05 19:00,2318
2/13/05 20:00,2280
2/13/05 21:00,2208
2/13/05 22:00,2103
2/13/05 23:00,1958
2/14/05 0:00,1803
2/14/05 1:00,1768
2/14/05 2:00,1709
2/14/05 3:00,1669
2/14/05 4:00,1653
2/14/05 5:00,1691
2/14/05 6:00,1814
2/14/05 7:00,2078
2/14/05 8:00,2224
2/14/05 9:00,2235
2/14/05 10:00,2240
2/14/05 11:00,2237
2/14/05 12:00,2214
2/14/05 13:00,2195
2/14/05 14:00,2176
2/14/05 15:00,2143
2/14/05 16:00,2129
2/14/05 17:00,2143
2/14/05 18:00,2260
2/14/05 19:00,2325
2/14/05 20:00,2273
2/14/05 21:00,2212
2/14/05 22:00,2117
2/14/05 23:00,1964
2/15/05 0:00,1814
2/15/05 1:00,1675
2/15/05 2:00,1655
2/15/05 3:00,1661
2/15/05 4:00,1677
2/15/05 5:00,1732
2/15/05 6:00,1894
2/15/05 7:00,2171
2/15/05 8:00,2307
2/15/05 9:00,2309
2/15/05 10:00,2318
2/15/05 11:00,2287
2/15/05 12:00,2244
2/15/05 13:00,2220
2/15/05 14:00,2171
2/15/05 15:00,2130
2/15/05 16:00,2097
2/15/05 17:00,2130
2/15/05 18:00,2266
2/15/05 19:00,2362
2/15/05 20:00,2324
2/15/05 21:00,2259
2/15/05 22:00,2163
2/15/05 23:00,2004
2/16/05 0:00,1869
2/16/05 1:00,1615
2/16/05 2:00,1571
2/16/05 3:00,1552
2/16/05 4:00,1556
2/16/05 5:00,1571
2/16/05 6:00,1604
2/16/05 7:00,1672
2/16/05 8:00,1721
2/16/05 9:00,1783
2/16/05 10:00,1803
2/16/05 11:00,1784
2/16/05 12:00,1761
2/16/05 13:00,1742
2/16/05 14:00,1697
2/16/05 15:00,1659
2/16/05 16:00,1645
2/16/05 17:00,1680
2/16/05 18:00,1859
2/16/05 19:00,1981
2/16/05 20:00,1976
2/16/05 21:00,1952
2/16/05 22:00,1908
2/16/05 23:00,1820
2/17/05 0:00,1738
2/17/05 1:00,1727
2/17/05 2:00,1625
2/17/05 3:00,1623
2/17/05 4:00,1633
2/17/05 5:00,1654
2/17/05 6:00,1704
2/17/05 7:00,1801
2/17/05 8:00,1891
2/17/05 9:00,1957
2/17/05 10:00,1989
2/17/05 11:00,1979
2/17/05 12:00,1947
2/17/05 13:00,1883
2/17/05 14:00,1827
2/17/05 15:00,1778
2/17/05 16:00,1748
2/17/05 17:00,1759
2/17/05 18:00,1882
2/17/05 19:00,1986
2/17/05 20:00,1957
2/17/05 21:00,1925
2/17/05 22:00,1881
2/17/05 23:00,1791
2/18/05 0:00,1696
2/18/05 1:00,1784
2/18/05 2:00,1725
2/18/05 3:00,1694
2/18/05 4:00,1683
2/18/05 5:00,1715
2/18/05 6:00,1848
2/18/05 7:00,2095
2/18/05 8:00,2219
2/18/05 9:00,2235
2/18/05 10:00,2233
2/18/05 11:00,2228
2/18/05 12:00,2201
2/18/05 13:00,2165
2/18/05 14:00,2143
2/18/05 15:00,2089
2/18/05 16:00,2039
2/18/05 17:00,2033
2/18/05 18:00,2197
2/18/05 19:00,2229
2/18/05 20:00,2188
2/18/05 21:00,2161
2/18/05 22:00,2098
2/18/05 23:00,1985
2/19/05 0:00,1845
2/19/05 1:00,1717
2/19/05 2:00,1644
2/19/05 3:00,1619
2/19/05 4:00,1601
2/19/05 5:00,1646
2/19/05 6:00,1762
2/19/05 7:00,2007
2/19/05 8:00,2137
2/19/05 9:00,2153
2/19/05 10:00,2173
2/19/05 11:00,2195
2/19/05 12:00,2202
2/19/05 13:00,2207
2/19/05 14:00,2214
2/19/05 15:00,2215
2/19/05 16:00,2202
2/19/05 17:00,2239
2/19/05 18:00,2343
2/19/05 19:00,2369
2/19/05 20:00,2319
2/19/05 21:00,2258
2/19/05 22:00,2162
2/19/05 23:00,2033
2/20/05 0:00,1894
2/20/05 1:00,1828
2/20/05 2:00,1766
2/20/05 3:00,1744
2/20/05 4:00,1734
2/20/05 5:00,1779
2/20/05 6:00,1902
2/20/05 7:00,2164
2/20/05 8:00,2255
2/20/05 9:00,2260
2/20/05 10:00,2228
2/20/05 11:00,2220
2/20/05 12:00,2182
2/20/05 13:00,2164
2/20/05 14:00,2146
2/20/05 15:00,2119
2/20/05 16:00,2094
2/20/05 17:00,2103
2/20/05 18:00,2236
2/20/05 19:00,2295
2/20/05 20:00,2257
2/20/05 21:00,2204
2/20/05 22:00,2111
2/20/05 23:00,1952
2/21/05 0:00,1812
2/21/05 1:00,1826
2/21/05 2:00,1783
2/21/05 3:00,1751
2/21/05 4:00,1754
2/21/05 5:00,1797
2/21/05 6:00,1936
2/21/05 7:00,2209
2/21/05 8:00,2320
2/21/05 9:00,2301
2/21/05 10:00,2282
2/21/05 11:00,2275
2/21/05 12:00,2229
2/21/05 13:00,2194
2/21/05 14:00,2181
2/21/05 15:00,2133
2/21/05 16:00,2095
2/21/05 17:00,2109
2/21/05 18:00,2238
2/21/05 19:00,2367
2/21/05 20:00,2339
2/21/05 21:00,2303
2/21/05 22:00,2195
2/21/05 23:00,2061
2/22/05 0:00,1912
2/22/05 1:00,1566
2/22/05 2:00,1530
2/22/05 3:00,1531
2/22/05 4:00,1552
2/22/05 5:00,1623
2/22/05 6:00,1780
2/22/05 7:00,2070
2/22/05 8:00,2200
2/22/05 9:00,2233
2/22/05 10:00,2237
2/22/05 11:00,2264
2/22/05 12:00,2221
2/22/05 13:00,2192
2/22/05 14:00,2159
2/22/05 15:00,2127
2/22/05 16:00,2092
2/22/05 17:00,2096
2/22/05 18:00,2227
2/22/05 19:00,2364
2/22/05 20:00,2344
2/22/05 21:00,2301
2/22/05 22:00,2202
2/22/05 23:00,2064
2/23/05 0:00,1921
2/23/05 1:00,1442
2/23/05 2:00,1381
2/23/05 3:00,1357
2/23/05 4:00,1343
2/23/05 5:00,1344
2/23/05 6:00,1381
2/23/05 7:00,1437
2/23/05 8:00,1485
2/23/05 9:00,1578
2/23/05 10:00,1632
2/23/05 11:00,1645
2/23/05 12:00,1658
2/23/05 13:00,1665
2/23/05 14:00,1650
2/23/05 15:00,1626
2/23/05 16:00,1624
2/23/05 17:00,1650
2/23/05 18:00,1780
2/23/05 19:00,1899
2/23/05 20:00,1892
2/23/05 21:00,1847
2/23/05 22:00,1794
2/23/05 23:00,1703
2/24/05 0:00,1619
2/24/05 1:00,1658
2/24/05 2:00,1581
2/24/05 3:00,1547
2/24/05 4:00,1543
2/24/05 5:00,1562
2/24/05 6:00,1611
2/24/05 7:00,1705
2/24/05 8:00,1771
2/24/05 9:00,1856
2/24/05 10:00,1899
2/24/05 11:00,1886
2/24/05 12:00,1860
2/24/05 13:00,1812
2/24/05 14:00,1771
2/24/05 15:00,1724
2/24/05 16:00,1770
2/24/05 17:00,1700
2/24/05 18:00,1779
2/24/05 19:00,1874
2/24/05 20:00,1842
2/24/05 21:00,1795
2/24/05 22:00,1725
2/24/05 23:00,1643
2/25/05 0:00,1535
2/25/05 1:00,1752
2/25/05 2:00,1689
2/25/05 3:00,1662
2/25/05 4:00,1652
2/25/05 5:00,1702
2/25/05 6:00,1839
2/25/05 7:00,2093
2/25/05 8:00,2181
2/25/05 9:00,2192
2/25/05 10:00,2196
2/25/05 11:00,2195
2/25/05 12:00,2160
2/25/05 13:00,2132
2/25/05 14:00,2104
2/25/05 15:00,2065
2/25/05 16:00,2018
2/25/05 17:00,1998
2/25/05 18:00,2060
2/25/05 19:00,2172
2/25/05 20:00,2127
2/25/05 21:00,2085
2/25/05 22:00,2014
2/25/05 23:00,1905
2/26/05 0:00,1757
2/26/05 1:00,1734
2/26/05 2:00,1664
2/26/05 3:00,1628
2/26/05 4:00,1629
2/26/05 5:00,1661
2/26/05 6:00,1780
2/26/05 7:00,2018
2/26/05 8:00,2158
2/26/05 9:00,2152
2/26/05 10:00,2173
2/26/05 11:00,2176
2/26/05 12:00,2162
2/26/05 13:00,2162
2/26/05 14:00,2163
2/26/05 15:00,2148
2/26/05 16:00,2144
2/26/05 17:00,2178
2/26/05 18:00,2257
2/26/05 19:00,2310
2/26/05 20:00,2280
2/26/05 21:00,2223
2/26/05 22:00,2125
2/26/05 23:00,1991
2/27/05 0:00,1856
2/27/05 1:00,1666
2/27/05 2:00,1609
2/27/05 3:00,1574
2/27/05 4:00,1567
2/27/05 5:00,1608
2/27/05 6:00,1743
2/27/05 7:00,2007
2/27/05 8:00,2154
2/27/05 9:00,2166
2/27/05 10:00,2187
2/27/05 11:00,2216
2/27/05 12:00,2190
2/27/05 13:00,2189
2/27/05 14:00,2163
2/27/05 15:00,2131
2/27/05 16:00,2107
2/27/05 17:00,2121
2/27/05 18:00,2199
2/27/05 19:00,2321
2/27/05 20:00,2290
2/27/05 21:00,2233
2/27/05 22:00,2137
2/27/05 23:00,1976
2/28/05 0:00,1839
2/28/05 1:00,1666
2/28/05 2:00,1607
2/28/05 3:00,1560
2/28/05 4:00,1548
2/28/05 5:00,1582
2/28/05 6:00,1716
2/28/05 7:00,1969
2/28/05 8:00,2094
2/28/05 9:00,2107
2/28/05 10:00,2146
2/28/05 11:00,2169
2/28/05 12:00,2176
2/28/05 13:00,2183
2/28/05 14:00,2166
2/28/05 15:00,2151
2/28/05 16:00,2119
2/28/05 17:00,2162
2/28/05 18:00,2224
2/28/05 19:00,2251
2/28/05 20:00,2199
2/28/05 21:00,2133
2/28/05 22:00,2027
2/28/05 23:00,1896
3/1/05 0:00,1752
3/1/05 1:00,1533
3/1/05 2:00,1500
3/1/05 3:00,1489
3/1/05 4:00,1497
3/1/05 5:00,1557
3/1/05 6:00,1704
3/1/05 7:00,1961
3/1/05 8:00,2119
3/1/05 9:00,2181
3/1/05 10:00,2188
3/1/05 11:00,2206
3/1/05 12:00,2208
3/1/05 13:00,2210
3/1/05 14:00,2205
3/1/05 15:00,2186
3/1/05 16:00,2165
3/1/05 17:00,2168
3/1/05 18:00,2237
3/1/05 19:00,2314
3/1/05 20:00,2280
3/1/05 21:00,2204
3/1/05 22:00,2092
3/1/05 23:00,1929
3/2/05 0:00,1772
3/2/05 1:00,1406
3/2/05 2:00,1282
3/2/05 3:00,1267
3/2/05 4:00,1274
3/2/05 5:00,1312
3/2/05 6:00,1376
3/2/05 7:00,1444
3/2/05 8:00,1575
3/2/05 9:00,1637
3/2/05 10:00,1661
3/2/05 11:00,1683
3/2/05 12:00,1684
3/2/05 13:00,1663
3/2/05 14:00,1636
3/2/05 15:00,1625
3/2/05 16:00,1647
3/2/05 17:00,1720
3/2/05 18:00,1860
3/2/05 19:00,1859
3/2/05 20:00,1846
3/2/05 21:00,1785
3/2/05 22:00,1690
3/2/05 23:00,1601
3/3/05 0:00,1638
3/3/05 1:00,1538
3/3/05 2:00,1486
3/3/05 3:00,1474
3/3/05 4:00,1453
3/3/05 5:00,1483
3/3/05 6:00,1563
3/3/05 7:00,1685
3/3/05 8:00,1779
3/3/05 9:00,1872
3/3/05 10:00,1939
3/3/05 11:00,1947
3/3/05 12:00,1948
3/3/05 13:00,1914
3/3/05 14:00,1883
3/3/05 15:00,1849
3/3/05 16:00,1817
3/3/05 17:00,1777
3/3/05 18:00,1780
3/3/05 19:00,1861
3/3/05 20:00,1824
3/3/05 21:00,1761
3/3/05 22:00,1656
3/3/05 23:00,1528
3/4/05 0:00,1679
3/4/05 1:00,1635
3/4/05 2:00,1596
3/4/05 3:00,1571
3/4/05 4:00,1605
3/4/05 5:00,1720
3/4/05 6:00,1977
3/4/05 7:00,2189
3/4/05 8:00,2215
3/4/05 9:00,2205
3/4/05 10:00,2241
3/4/05 11:00,2266
3/4/05 12:00,2248
3/4/05 13:00,2221
3/4/05 14:00,2211
3/4/05 15:00,2193
3/4/05 16:00,2182
3/4/05 17:00,2136
3/4/05 18:00,2147
3/4/05 19:00,2195
3/4/05 20:00,2146
3/4/05 21:00,2058
3/4/05 22:00,1934
3/4/05 23:00,1776
3/5/05 0:00,1670
3/5/05 1:00,1603
3/5/05 2:00,1568
3/5/05 3:00,1555
3/5/05 4:00,1588
3/5/05 5:00,1712
3/5/05 6:00,1976
3/5/05 7:00,2170
3/5/05 8:00,2166
3/5/05 9:00,2164
3/5/05 10:00,2174
3/5/05 11:00,2156
3/5/05 12:00,2150
3/5/05 13:00,2154
3/5/05 14:00,2138
3/5/05 15:00,2106
3/5/05 16:00,2107
3/5/05 17:00,2083
3/5/05 18:00,2075
3/5/05 19:00,2166
3/5/05 20:00,2159
3/5/05 21:00,2090
3/5/05 22:00,1938
3/5/05 23:00,1791
3/6/05 0:00,1647
3/6/05 1:00,1558
3/6/05 2:00,1537
3/6/05 3:00,1521
3/6/05 4:00,1557
3/6/05 5:00,1682
3/6/05 6:00,1945
3/6/05 7:00,2150
3/6/05 8:00,2183
3/6/05 9:00,2188
3/6/05 10:00,2207
3/6/05 11:00,2195
3/6/05 12:00,2190
3/6/05 13:00,2189
3/6/05 14:00,2169
3/6/05 15:00,2137
3/6/05 16:00,2142
3/6/05 17:00,2136
3/6/05 18:00,2180
3/6/05 19:00,2246
3/6/05 20:00,2205
3/6/05 21:00,2121
3/6/05 22:00,1960
3/6/05 23:00,1797
3/7/05 0:00,1666
3/7/05 1:00,1586
3/7/05 2:00,1551
3/7/05 3:00,1543
3/7/05 4:00,1576
3/7/05 5:00,1709
3/7/05 6:00,1982
3/7/05 7:00,2186
3/7/05 8:00,2152
3/7/05 9:00,2153
3/7/05 10:00,2178
3/7/05 11:00,2183
3/7/05 12:00,2188
3/7/05 13:00,2187
3/7/05 14:00,2158
3/7/05 15:00,2123
3/7/05 16:00,2112
3/7/05 17:00,2113
3/7/05 18:00,2173
3/7/05 19:00,2251
3/7/05 20:00,2218
3/7/05 21:00,2117
3/7/05 22:00,1953
3/7/05 23:00,1774
3/8/05 0:00,1526
3/8/05 1:00,1478
3/8/05 2:00,1457
3/8/05 3:00,1470
3/8/05 4:00,1519
3/8/05 5:00,1675
3/8/05 6:00,1954
3/8/05 7:00,2159
3/8/05 8:00,2166
3/8/05 9:00,2169
3/8/05 10:00,2205
3/8/05 11:00,2202
3/8/05 12:00,2212
3/8/05 13:00,2202
3/8/05 14:00,2185
3/8/05 15:00,2153
3/8/05 16:00,2134
3/8/05 17:00,2114
3/8/05 18:00,2133
3/8/05 19:00,2252
3/8/05 20:00,2228
3/8/05 21:00,2114
3/8/05 22:00,1943
3/8/05 23:00,1793
3/9/05 0:00,1449
3/9/05 1:00,1380
3/9/05 2:00,1333
3/9/05 3:00,1321
3/9/05 4:00,1315
3/9/05 5:00,1329
3/9/05 6:00,1375
3/9/05 7:00,1447
3/9/05 8:00,1516
3/9/05 9:00,1579
3/9/05 10:00,1617
3/9/05 11:00,1662
3/9/05 12:00,1679
3/9/05 13:00,1665
3/9/05 14:00,1637
3/9/05 15:00,1627
3/9/05 16:00,1636
3/9/05 17:00,1672
3/9/05 18:00,1716
3/9/05 19:00,1868
3/9/05 20:00,1869
3/9/05 21:00,1811
3/9/05 22:00,1707
3/9/05 23:00,1601
3/10/05 0:00,1573
3/10/05 1:00,1488
3/10/05 2:00,1441
3/10/05 3:00,1433
3/10/05 4:00,1434
3/10/05 5:00,1479
3/10/05 6:00,1581
3/10/05 7:00,1678
3/10/05 8:00,1760
3/10/05 9:00,1835
3/10/05 10:00,1889
3/10/05 11:00,1895
3/10/05 12:00,1864
3/10/05 13:00,1849
3/10/05 14:00,1807
3/10/05 15:00,1788
3/10/05 16:00,1788
3/10/05 17:00,1811
3/10/05 18:00,1849
3/10/05 19:00,1875
3/10/05 20:00,1836
3/10/05 21:00,1766
3/10/05 22:00,1668
3/10/05 23:00,1543
3/11/05 0:00,1677
3/11/05 1:00,1607
3/11/05 2:00,1566
3/11/05 3:00,1560
3/11/05 4:00,1603
3/11/05 5:00,1736
3/11/05 6:00,1996
3/11/05 7:00,2177
3/11/05 8:00,2177
3/11/05 9:00,2172
3/11/05 10:00,2175
3/11/05 11:00,2153
3/11/05 12:00,2132
3/11/05 13:00,2127
3/11/05 14:00,2079
3/11/05 15:00,2046
3/11/05 16:00,2004
3/11/05 17:00,1979
3/11/05 18:00,1989
3/11/05 19:00,2055
3/11/05 20:00,2022
3/11/05 21:00,1952
3/11/05 22:00,1850
3/11/05 23:00,1705
3/12/05 0:00,1668
3/12/05 1:00,1590
3/12/05 2:00,1550
3/12/05 3:00,1540
3/12/05 4:00,1563
3/12/05 5:00,1689
3/12/05 6:00,1958
3/12/05 7:00,2148
3/12/05 8:00,2140
3/12/05 9:00,2138
3/12/05 10:00,2143
3/12/05 11:00,2141
3/12/05 12:00,2132
3/12/05 13:00,2117
3/12/05 14:00,2098
3/12/05 15:00,2071
3/12/05 16:00,2058
3/12/05 17:00,2068
3/12/05 18:00,2108
3/12/05 19:00,2207
3/12/05 20:00,2176
3/12/05 21:00,2095
3/12/05 22:00,1940
3/12/05 23:00,1792
3/13/05 0:00,1677
3/13/05 1:00,1608
3/13/05 2:00,1562
3/13/05 3:00,1545
3/13/05 4:00,1598
3/13/05 5:00,1700
3/13/05 6:00,1961
3/13/05 7:00,2151
3/13/05 8:00,2151
3/13/05 9:00,2150
3/13/05 10:00,2179
3/13/05 11:00,2175
3/13/05 12:00,2172
3/13/05 13:00,2156
3/13/05 14:00,2145
3/13/05 15:00,2115
3/13/05 16:00,2111
3/13/05 17:00,2125
3/13/05 18:00,2150
3/13/05 19:00,2223
3/13/05 20:00,2192
3/13/05 21:00,2092
3/13/05 22:00,1934
3/13/05 23:00,1787
3/14/05 0:00,1738
3/14/05 1:00,1654
3/14/05 2:00,1621
3/14/05 3:00,1598
3/14/05 4:00,1637
3/14/05 5:00,1759
3/14/05 6:00,2016
3/14/05 7:00,2184
3/14/05 8:00,2190
3/14/05 9:00,2178
3/14/05 10:00,2207
3/14/05 11:00,2194
3/14/05 12:00,2185
3/14/05 13:00,2178
3/14/05 14:00,2155
3/14/05 15:00,2134
3/14/05 16:00,2137
3/14/05 17:00,2139
3/14/05 18:00,2181
3/14/05 19:00,2244
3/14/05 20:00,2210
3/14/05 21:00,2101
3/14/05 22:00,1954
3/14/05 23:00,1785
3/15/05 0:00,1608
3/15/05 1:00,1572
3/15/05 2:00,1563
3/15/05 3:00,1571
3/15/05 4:00,1617
3/15/05 5:00,1766
3/15/05 6:00,2046
3/15/05 7:00,2230
3/15/05 8:00,2249
3/15/05 9:00,2267
3/15/05 10:00,2332
3/15/05 11:00,2346
3/15/05 12:00,2336
3/15/05 13:00,2320
3/15/05 14:00,2301
3/15/05 15:00,2267
3/15/05 16:00,2280
3/15/05 17:00,2295
3/15/05 18:00,2306
3/15/05 19:00,2348
3/15/05 20:00,2290
3/15/05 21:00,2183
3/15/05 22:00,2017
3/15/05 23:00,1857
3/16/05 0:00,1535
3/16/05 1:00,1478
3/16/05 2:00,1447
3/16/05 3:00,1444
3/16/05 4:00,1444
3/16/05 5:00,1467
3/16/05 6:00,1517
3/16/05 7:00,1607
3/16/05 8:00,1669
3/16/05 9:00,1731
3/16/05 10:00,1739
3/16/05 11:00,1732
3/16/05 12:00,1725
3/16/05 13:00,1687
3/16/05 14:00,1654
3/16/05 15:00,1631
3/16/05 16:00,1635
3/16/05 17:00,1654
3/16/05 18:00,1704
3/16/05 19:00,1884
3/16/05 20:00,1911
3/16/05 21:00,1862
3/16/05 22:00,1774
3/16/05 23:00,1679
3/17/05 0:00,1602
3/17/05 1:00,1518
3/17/05 2:00,1475
3/17/05 3:00,1456
3/17/05 4:00,1456
3/17/05 5:00,1491
3/17/05 6:00,1580
3/17/05 7:00,1698
3/17/05 8:00,1780
3/17/05 9:00,1855
3/17/05 10:00,1890
3/17/05 11:00,1892
3/17/05 12:00,1871
3/17/05 13:00,1851
3/17/05 14:00,1824
3/17/05 15:00,1817
3/17/05 16:00,1834
3/17/05 17:00,1831
3/17/05 18:00,1850
3/17/05 19:00,1911
3/17/05 20:00,1890
3/17/05 21:00,1818
3/17/05 22:00,1723
3/17/05 23:00,1620
3/18/05 0:00,1669
3/18/05 1:00,1597
3/18/05 2:00,1557
3/18/05 3:00,1534
3/18/05 4:00,1558
3/18/05 5:00,1720
3/18/05 6:00,1888
3/18/05 7:00,2052
3/18/05 8:00,2083
3/18/05 9:00,2131
3/18/05 10:00,2168
3/18/05 11:00,2170
3/18/05 12:00,2149
3/18/05 13:00,2148
3/18/05 14:00,2130
3/18/05 15:00,2089
3/18/05 16:00,2086
3/18/05 17:00,2063
3/18/05 18:00,2063
3/18/05 19:00,2108
3/18/05 20:00,2064
3/18/05 21:00,1996
3/18/05 22:00,1869
3/18/05 23:00,1728
3/19/05 0:00,1667
3/19/05 1:00,1588
3/19/05 2:00,1550
3/19/05 3:00,1535
3/19/05 4:00,1561
3/19/05 5:00,1691
3/19/05 6:00,1945
3/19/05 7:00,2127
3/19/05 8:00,2125
3/19/05 9:00,2138
3/19/05 10:00,2166
3/19/05 11:00,2151
3/19/05 12:00,2146
3/19/05 13:00,2156
3/19/05 14:00,2137
3/19/05 15:00,2104
3/19/05 16:00,2094
3/19/05 17:00,2093
3/19/05 18:00,2106
3/19/05 19:00,2188
3/19/05 20:00,2178
3/19/05 21:00,2078
3/19/05 22:00,1944
3/19/05 23:00,1790
3/20/05 0:00,1662
3/20/05 1:00,1583
3/20/05 2:00,1540
3/20/05 3:00,1523
3/20/05 4:00,1560
3/20/05 5:00,1734
3/20/05 6:00,1935
3/20/05 7:00,2115
3/20/05 8:00,2130
3/20/05 9:00,2144
3/20/05 10:00,2164
3/20/05 11:00,2152
3/20/05 12:00,2152
3/20/05 13:00,2151
3/20/05 14:00,2126
3/20/05 15:00,2098
3/20/05 16:00,2097
3/20/05 17:00,2108
3/20/05 18:00,2133
3/20/05 19:00,2210
3/20/05 20:00,2192
3/20/05 21:00,2090
3/20/05 22:00,1937
3/20/05 23:00,1789
3/21/05 0:00,1658
3/21/05 1:00,1592
3/21/05 2:00,1554
3/21/05 3:00,1542
3/21/05 4:00,1576
3/21/05 5:00,1704
3/21/05 6:00,1984
3/21/05 7:00,2135
3/21/05 8:00,2135
3/21/05 9:00,2139
3/21/05 10:00,2156
3/21/05 11:00,2150
3/21/05 12:00,2157
3/21/05 13:00,2147
3/21/05 14:00,2133
3/21/05 15:00,2105
3/21/05 16:00,2106
3/21/05 17:00,2087
3/21/05 18:00,2103
3/21/05 19:00,2213
3/21/05 20:00,2206
3/21/05 21:00,2097
3/21/05 22:00,1919
3/21/05 23:00,1757
3/22/05 0:00,1509
3/22/05 1:00,1463
3/22/05 2:00,1454
3/22/05 3:00,1454
3/22/05 4:00,1497
3/22/05 5:00,1619
3/22/05 6:00,1886
3/22/05 7:00,2068
3/22/05 8:00,2094
3/22/05 9:00,2142
3/22/05 10:00,2179
3/22/05 11:00,2152
3/22/05 12:00,2151
3/22/05 13:00,2140
3/22/05 14:00,2125
3/22/05 15:00,2089
3/22/05 16:00,2078
3/22/05 17:00,2072
3/22/05 18:00,2066
3/22/05 19:00,2179
3/22/05 20:00,2188
3/22/05 21:00,2083
3/22/05 22:00,1922
3/22/05 23:00,1755
3/23/05 0:00,1403
3/23/05 1:00,1340
3/23/05 2:00,1297
3/23/05 3:00,1272
3/23/05 4:00,1271
3/23/05 5:00,1287
3/23/05 6:00,1338
3/23/05 7:00,1408
3/23/05 8:00,1499
3/23/05 9:00,1579
3/23/05 10:00,1620
3/23/05 11:00,1644
3/23/05 12:00,1662
3/23/05 13:00,1645
3/23/05 14:00,1636
3/23/05 15:00,1637
3/23/05 16:00,1650
3/23/05 17:00,1677
3/23/05 18:00,1696
3/23/05 19:00,1809
3/23/05 20:00,1856
3/23/05 21:00,1798
3/23/05 22:00,1696
3/23/05 23:00,1586
3/24/05 0:00,1579
3/24/05 1:00,1475
3/24/05 2:00,1431
3/24/05 3:00,1393
3/24/05 4:00,1388
3/24/05 5:00,1422
3/24/05 6:00,1515
3/24/05 7:00,1623
3/24/05 8:00,1706
3/24/05 9:00,1793
3/24/05 10:00,1836
3/24/05 11:00,1849
3/24/05 12:00,1838
3/24/05 13:00,1819
3/24/05 14:00,1809
3/24/05 15:00,1785
3/24/05 16:00,1780
3/24/05 17:00,1751
3/24/05 18:00,1763
3/24/05 19:00,1825
3/24/05 20:00,1830
3/24/05 21:00,1757
3/24/05 22:00,1647
3/24/05 23:00,1525
3/25/05 0:00,1661
3/25/05 1:00,1585
3/25/05 2:00,1537
3/25/05 3:00,1529
3/25/05 4:00,1553
3/25/05 5:00,1669
3/25/05 6:00,1919
3/25/05 7:00,2085
3/25/05 8:00,2085
3/25/05 9:00,2112
3/25/05 10:00,2167
3/25/05 11:00,2183
3/25/05 12:00,2204
3/25/05 13:00,2212
3/25/05 14:00,2214
3/25/05 15:00,2182
3/25/05 16:00,2151
3/25/05 17:00,2098
3/25/05 18:00,2064
3/25/05 19:00,2119
3/25/05 20:00,2102
3/25/05 21:00,2021
3/25/05 22:00,1877
3/25/05 23:00,1736
3/26/05 0:00,1650
3/26/05 1:00,1584
3/26/05 2:00,1549
3/26/05 3:00,1534
3/26/05 4:00,1575
3/26/05 5:00,1703
3/26/05 6:00,1971
3/26/05 7:00,2134
3/26/05 8:00,2116
3/26/05 9:00,2126
3/26/05 10:00,2152
3/26/05 11:00,2159
3/26/05 12:00,2164
3/26/05 13:00,2164
3/26/05 14:00,2164
3/26/05 15:00,2138
3/26/05 16:00,2124
3/26/05 17:00,2113
3/26/05 18:00,2088
3/26/05 19:00,2187
3/26/05 20:00,2210
3/26/05 21:00,2110
3/26/05 22:00,1932
3/26/05 23:00,1774
3/27/05 0:00,1678
3/27/05 1:00,1596
3/27/05 2:00,1569
3/27/05 3:00,1564
3/27/05 4:00,1601
3/27/05 5:00,1736
3/27/05 6:00,2008
3/27/05 7:00,2168
3/27/05 8:00,2149
3/27/05 9:00,2141
3/27/05 10:00,2160
3/27/05 11:00,2142
3/27/05 12:00,2158
3/27/05 13:00,2160
3/27/05 14:00,2145
3/27/05 15:00,2132
3/27/05 16:00,2122
3/27/05 17:00,2106
3/27/05 18:00,2088
3/27/05 19:00,2162
3/27/05 20:00,2190
3/27/05 21:00,2092
3/27/05 22:00,1917
3/27/05 23:00,1767
3/28/05 0:00,1658
3/28/05 1:00,1588
3/28/05 2:00,1543
3/28/05 3:00,1539
3/28/05 4:00,1577
3/28/05 5:00,1710
3/28/05 6:00,1980
3/28/05 7:00,2142
3/28/05 8:00,2144
3/28/05 9:00,2148
3/28/05 10:00,2156
3/28/05 11:00,2151
3/28/05 12:00,2144
3/28/05 13:00,2151
3/28/05 14:00,2138
3/28/05 15:00,2107
3/28/05 16:00,2101
3/28/05 17:00,2080
3/28/05 18:00,2065
3/28/05 19:00,2147
3/28/05 20:00,2205
3/28/05 21:00,2097
3/28/05 22:00,1946
3/28/05 23:00,1795
3/29/05 0:00,1493
3/29/05 1:00,1443
3/29/05 2:00,1431
3/29/05 3:00,1423
3/29/05 4:00,1472
3/29/05 5:00,1619
3/29/05 6:00,1895
3/29/05 7:00,2065
3/29/05 8:00,2089
3/29/05 9:00,2113
3/29/05 10:00,2165
3/29/05 11:00,2157
3/29/05 12:00,2162
3/29/05 13:00,2179
3/29/05 14:00,2152
3/29/05 15:00,2127
3/29/05 16:00,2104
3/29/05 17:00,2093
3/29/05 18:00,2076
3/29/05 19:00,2169
3/29/05 20:00,2220
3/29/05 21:00,2087
3/29/05 22:00,1937
3/29/05 23:00,1766
3/30/05 0:00,1389
3/30/05 1:00,1312
3/30/05 2:00,1284
3/30/05 3:00,1267
3/30/05 4:00,1263
3/30/05 5:00,1287
3/30/05 6:00,1326
3/30/05 7:00,1388
3/30/05 8:00,1482
3/30/05 9:00,1563
3/30/05 10:00,1599
3/30/05 11:00,1625
3/30/05 12:00,1632
3/30/05 13:00,1617
